gen,chromosome size,parameters,runtime,best_child_cost,best_gen
4,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.015120,964.2847803506247,0
5,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.018199,964.2847803506247,0
6,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.021259,964.2847803506247,0
7,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.024573,954.6593565052779,7
8,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.027677,954.6593565052779,7
9,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.030705,954.6593565052779,7
10,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.033668,954.6593565052779,7
11,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.036611,954.6593565052779,7
12,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.039504,951.5588762194104,12
13,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.042381,951.5588762194104,12
14,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.045346,951.5588762194104,12
15,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.048258,951.5588762194104,12
16,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.051214,951.5588762194104,12
17,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.054046,951.5588762194104,12
18,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.056861,951.5588762194104,12
19,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.059542,951.4851547426204,19
20,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.062248,951.4851547426204,19
21,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.064813,951.4851547426204,19
22,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.067408,951.4851547426204,19
23,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.069890,951.4851547426204,19
24,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.072451,951.4851547426204,19
25,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.074904,951.4851547426204,19
26,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.077351,947.4657508267608,26
27,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.079994,947.4657508267608,26
28,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.082683,947.4657508267608,26
29,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.085299,947.4657508267608,26
30,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.087804,947.4657508267608,26
31,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.090643,947.3920293499707,31
32,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.093341,947.3920293499707,31
33,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.096097,947.3920293499707,31
34,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.098925,947.3920293499707,31
35,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.101684,947.3920293499707,31
36,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.104398,947.3920293499707,31
37,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.107123,947.3920293499707,31
38,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.109694,947.3920293499707,31
39,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.112229,947.3920293499707,31
40,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.114720,947.3920293499707,31
41,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.117282,947.3920293499707,31
42,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.119744,947.3920293499707,31
43,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.122000,947.3920293499707,31
44,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.124149,947.3920293499707,31
45,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.126215,947.3920293499707,31
46,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.128158,947.3920293499707,31
47,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.129974,947.3920293499707,31
48,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.132011,947.3920293499707,31
49,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.134072,947.3920293499707,31
50,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.135968,947.3920293499707,31
51,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.138050,947.3920293499707,31
52,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.140051,947.3920293499707,31
53,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.141932,947.3920293499707,31
54,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.143995,947.3920293499707,31
55,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.146326,947.3920293499707,31
56,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.148354,947.3920293499707,31
57,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.150487,947.3920293499707,31
58,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.152636,947.3920293499707,31
59,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.154843,947.3920293499707,31
60,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.156903,947.3920293499707,31
61,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.158826,947.3920293499707,31
62,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.160744,947.3920293499707,31
63,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.162643,947.3920293499707,31
64,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.164570,947.3920293499707,31
65,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.166397,947.3920293499707,31
66,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.168077,947.3920293499707,31
67,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.169788,947.3920293499707,31
68,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.171786,947.3920293499707,31
69,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.174017,947.3920293499707,31
70,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.176155,947.3920293499707,31
71,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.178371,947.3920293499707,31
72,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.180487,947.3920293499707,31
73,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.182819,947.3920293499707,31
74,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.184860,947.3920293499707,31
75,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.186880,947.3920293499707,31
76,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.188843,947.3920293499707,31
77,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.190777,947.3920293499707,31
78,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.192551,947.3920293499707,31
79,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.194466,947.3920293499707,31
80,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 10}",0:00:00.196563,947.3920293499707,31
0,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.003017,975.5617644107958,0
1,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.006340,975.5617644107958,0
2,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.009749,975.5617644107958,0
3,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.012951,966.3167647774953,3
4,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.016190,966.3167647774953,3
5,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.019458,949.6131086427556,5
6,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.022742,949.6131086427556,5
7,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.025904,949.6131086427556,5
8,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.029069,945.0362732519891,8
9,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.032291,945.0362732519891,8
10,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.035704,928.3326171172494,10
11,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.038835,928.3326171172494,10
12,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.042028,928.3326171172494,10
13,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.045214,928.3326171172494,10
14,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.048372,928.3326171172494,10
15,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.051504,927.1009536848203,15
16,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.054626,922.5021679445206,16
17,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.057978,922.5021679445206,16
18,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.061064,922.5021679445206,16
19,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.064285,922.5021679445206,16
20,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.067393,917.687365035521,20
21,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.070719,917.687365035521,20
22,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.073778,917.687365035521,20
23,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.076800,916.8135863524733,23
24,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.079880,915.2530392450255,24
25,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.082847,915.2530392450255,24
26,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.085886,915.2530392450255,24
27,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.088976,915.2530392450255,24
28,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.091943,915.2530392450255,24
29,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.095037,909.0350618576811,29
30,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.098104,909.0350618576811,29
31,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.101173,909.0350618576811,29
32,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.104192,909.0350618576811,29
33,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.107167,909.0350618576811,29
34,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.110181,909.0350618576811,29
35,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.113165,909.0350618576811,29
36,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.116239,907.1937037399421,36
37,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.119279,907.1937037399421,36
38,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.122325,907.1937037399421,36
39,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.125328,907.1937037399421,36
40,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.128323,907.1937037399421,36
41,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.131298,907.1937037399421,36
42,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.134342,907.1937037399421,36
43,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.137353,907.1937037399421,36
44,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.140317,907.1937037399421,36
45,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.143316,907.1937037399421,36
46,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.146121,907.1937037399421,36
47,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.148787,907.1937037399421,36
48,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.151413,907.1937037399421,36
49,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.153991,907.1937037399421,36
50,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.156429,905.585438480497,50
51,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.158923,905.585438480497,50
52,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.161381,905.585438480497,50
53,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.163832,905.585438480497,50
54,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.166346,905.585438480497,50
55,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.168681,905.585438480497,50
56,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.171143,905.585438480497,50
57,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.173669,905.585438480497,50
58,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.176167,905.585438480497,50
59,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.178774,905.585438480497,50
60,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.181290,905.585438480497,50
61,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.183884,905.585438480497,50
62,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.186203,905.585438480497,50
63,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.188899,905.585438480497,50
64,100,"{'prob of mutation': 0.02, 'mutation': 'swap', 'elites': True, 'elite size': 5}",0:00:00.191460,905.585438480497,50
